Sr No,Timestamp,Device Name,MAC Address,RSSI,Raw Data
1,01-03-2024 15:46:37:525,-,19:55:89:14:F1:0B,-96,1e06000109200299b6f184563df70b3e35bcfe12f1833891d0d703be88f2
2,01-03-2024 15:46:37:532,IW17,7C:D9:F4:02:8B:BA,-84,0689a00018068050949573137
3,01-03-2024 15:46:37:545,-,40:BD:C2:16:75:A4,-90,0b4c001006341e06f36d94
4,01-03-2024 15:46:37:558,-,6E:C7:EC:36:A1:C5,-89,0a4c00100500184fac9e
5,01-03-2024 15:46:37:567,IW63,7C:D9:F4:1C:2E:D9,-79,0689a0001804a050949573633
6,01-03-2024 15:46:37:574,-,32:D3:0B:DF:BA:51,-84,1e0600010920022bbb711aefb9c4e7dbe600a7effebbfa4641d07975db44
7,01-03-2024 15:46:37:583,-,55:A5:B8:82:78:BC,-84,1e0600010920022082a6b154338c83ab80aaf94ec6fca41758d94693f48d
8,01-03-2024 15:46:37:604,-,3F:8A:15:25:EE:04,-69,1606000109210a3675b7995f48526563657074696f6e
9,01-03-2024 15:46:37:623,-,19:55:89:14:F1:0B,-91,1e06000109200299b6f184563df70b3e35bcfe12f1833891d0d703be88f2
10,01-03-2024 15:46:37:668,-,32:D3:0B:DF:BA:51,-87,1e0600010920022bbb711aefb9c4e7dbe600a7effebbfa4641d07975db44
11,01-03-2024 15:46:37:693,-,55:A5:B8:82:78:BC,-87,1e0600010920022082a6b154338c83ab80aaf94ec6fca41758d94693f48d
12,01-03-2024 15:46:37:703,-,3F:8A:15:25:EE:04,-75,1606000109210a3675b7995f48526563657074696f6e
13,01-03-2024 15:46:37:767,-,32:D3:0B:DF:BA:51,-94,1e0600010920022bbb711aefb9c4e7dbe600a7effebbfa4641d07975db44
14,01-03-2024 15:46:37:794,-,55:A5:B8:82:78:BC,-84,1e0600010920022082a6b154338c83ab80aaf94ec6fca41758d94693f48d
15,01-03-2024 15:46:37:806,-,0A:57:9D:B1:9A:9C,-99,1e060001092022298a3af76a8722e5afb26353f484692b87d1257a9285f0
