Sr No,Timestamp,Device Name,MAC Address,RSSI,Raw Data
1,01-03-2024 16:41:33:073,Echo Dot-6TS,6E:46:77:C0:D2:F7,-96,02000d094563686f20446f742d365453
2,01-03-2024 16:41:33:084,[TV] Samsung The Frame 50,A0:D0:5B:A1:C5:58,-87,1b750042040120e6210d00220132010100010100000000000000051a095b54565d2053616d73756e6720546865204672616d65203530
3,01-03-2024 16:41:33:155,Echo Dot-9WN,44:B8:AC:0C:11:8D,-95,02000d094563686f20446f742d39574e
4,01-03-2024 16:41:33:238,IW60,7C:D9:F4:19:2C:39,-79,0689a00018058050949573630
5,01-03-2024 16:41:33:294,Echo Dot-6TS,6E:46:77:C0:D2:F7,-93,02000d094563686f20446f742d365453
6,01-03-2024 16:41:33:394,Echo Dot-6TS,6E:46:77:C0:D2:F7,-95,02000d094563686f20446f742d365453
7,01-03-2024 16:41:33:437,IW41,7C:D9:F4:00:D5:BD,-69,0689a00018069050949573431
8,01-03-2024 16:41:33:473,Echo Dot-9WN,44:B8:AC:0C:11:8D,-95,02000d094563686f20446f742d39574e
9,01-03-2024 16:41:33:545,IW60,7C:D9:F4:19:2C:39,-80,0689a00018057050949573630
10,01-03-2024 16:41:33:578,Echo Dot-9WN,44:B8:AC:0C:11:8D,-96,02000d094563686f20446f742d39574e
11,01-03-2024 16:41:33:747,IW41,7C:D9:F4:00:D5:BD,-69,0689a00018069050949573431
12,01-03-2024 16:41:33:840,Echo Dot-6TS,6E:46:77:C0:D2:F7,-90,02000d094563686f20446f742d365453
13,01-03-2024 16:41:33:857,IW60,7C:D9:F4:19:2C:39,-78,0689a00018057050949573630
14,01-03-2024 16:41:34:057,IW41,7C:D9:F4:00:D5:BD,-72,0689a00018069050949573431
15,01-03-2024 16:41:34:098,FB BSW053,FA:61:2E:65:0A:30,-56,0af0ef00fa612e650a300a09464220425357303533
16,01-03-2024 16:41:34:161,Echo Dot-6TS,6E:46:77:C0:D2:F7,-91,02000d094563686f20446f742d365453
17,01-03-2024 16:41:34:176,IW38,7C:D9:F4:02:DE:77,-94,0689a00018069050949573338
18,01-03-2024 16:41:34:262,-,5E:46:D0:B3:8A:09,-87,0200
19,01-03-2024 16:41:34:361,IW41,7C:D9:F4:00:D5:BD,-72,0689a00018069050949573431
20,01-03-2024 16:41:34:475,IW60,7C:D9:F4:19:2C:39,-78,0689a00018057050949573630
21,01-03-2024 16:41:34:559,IW37,7C:D9:F4:01:AE:04,-97,0689a00018069050949573337
22,01-03-2024 16:41:34:733,-,4E:3D:CA:E0:22:BC,-58,0d4c001608005035fb75ed54d4
23,01-03-2024 16:41:34:921,[TV] Samsung The Frame 50,A0:D0:5B:A1:C5:58,-98,1b750042040120e6210d00220132010100010100000000000000051a095b54565d2053616d73756e6720546865204672616d65203530
24,01-03-2024 16:41:35:000,Echo Dot-6TS,6E:46:77:C0:D2:F7,-93,02000d094563686f20446f742d365453
25,01-03-2024 16:41:35:008,[TV] Frame 1,A0:D0:5B:A1:C8:42,-98,1b750042040120e6210f00220132010100010100000000000000060d095b54565d204672616d652031
26,01-03-2024 16:41:35:274,IW41,7C:D9:F4:00:D5:BD,-63,0689a00018069050949573431
27,01-03-2024 16:41:35:286,-,5E:46:D0:B3:8A:09,-90,0200
28,01-03-2024 16:41:35:423,Echo Dot-6TS,6E:46:77:C0:D2:F7,-96,02000d094563686f20446f742d365453
29,01-03-2024 16:41:35:538,Echo Dot-6TS,6E:46:77:C0:D2:F7,-96,02000d094563686f20446f742d365453
30,01-03-2024 16:41:35:584,IW41,7C:D9:F4:00:D5:BD,-69,0689a00018069050949573431
31,01-03-2024 16:41:35:619,-,7C:A0:E7:7C:5C:5A,-99,0d4c00160800e884614303dad9
32,01-03-2024 16:41:35:691,IW60,7C:D9:F4:19:2C:39,-81,0689a00018056050949573630
33,01-03-2024 16:41:35:739,Echo Dot-6TS,6E:46:77:C0:D2:F7,-98,02000d094563686f20446f742d365453
34,01-03-2024 16:41:35:844,Echo Dot-6TS,6E:46:77:C0:D2:F7,-97,02000d094563686f20446f742d365453
35,01-03-2024 16:41:35:926,[TV] Samsung The Frame 50,A0:D0:5B:A1:C5:58,-88,1b750042040120e6210d00220132010100010100000000000000051a095b54565d2053616d73756e6720546865204672616d65203530
36,01-03-2024 16:41:35:957,Echo Dot-6TS,6E:46:77:C0:D2:F7,-95,02000d094563686f20446f742d365453
37,01-03-2024 16:41:36:097,FB BSW053,FA:61:2E:65:0A:30,-57,0af0ef00fa612e650a300a09464220425357303533
38,01-03-2024 16:41:36:282,Echo Dot-6TS,6E:46:77:C0:D2:F7,-96,02000d094563686f20446f742d365453
39,01-03-2024 16:41:36:306,IW60,7C:D9:F4:19:2C:39,-81,0689a00018053050949573630
40,01-03-2024 16:41:36:324,-,5E:46:D0:B3:8A:09,-92,0200
41,01-03-2024 16:41:36:434,[TV] Samsung The Frame 50,A0:D0:5B:A1:C5:58,-95,1b750042040120e6210d00220132010100010100000000000000051a095b54565d2053616d73756e6720546865204672616d65203530
42,01-03-2024 16:41:36:603,Echo Dot-6TS,6E:46:77:C0:D2:F7,-98,02000d094563686f20446f742d365453
43,01-03-2024 16:41:36:741,-,4E:3D:CA:E0:22:BC,-49,0d4c001608005035fb75ed54d4
44,01-03-2024 16:41:36:940,[TV] Samsung The Frame 50,A0:D0:5B:A1:C5:58,-87,1b750042040120e6210d00220132010100010100000000000000051a095b54565d2053616d73756e6720546865204672616d65203530
45,01-03-2024 16:41:37:122,IW41,7C:D9:F4:00:D5:BD,-69,0689a0001806a050949573431
46,01-03-2024 16:41:37:148,Echo Dot-6TS,6E:46:77:C0:D2:F7,-97,02000d094563686f20446f742d365453
47,01-03-2024 16:41:37:372,-,5E:46:D0:B3:8A:09,-98,0200
48,01-03-2024 16:41:37:438,IW41,7C:D9:F4:00:D5:BD,-69,0689a00018069050949573431
49,01-03-2024 16:41:37:449,[TV] Samsung The Frame 50,A0:D0:5B:A1:C5:58,-88,1b750042040120e6210d00220132010100010100000000000000051a095b54565d2053616d73756e6720546865204672616d65203530
50,01-03-2024 16:41:37:628,-,7C:A0:E7:7C:5C:5A,-96,0d4c00160800e884614303dad9
51,01-03-2024 16:41:37:690,-,26:40:21:AC:65:0F,-102,1e060001092022f7d8df3aa5a170008f29029067eecd1104f01949a44695
52,01-03-2024 16:41:37:867,IW38,7C:D9:F4:02:DE:77,-92,0689a00018069050949573338
53,01-03-2024 16:41:37:902,Echo Dot-6TS,6E:46:77:C0:D2:F7,-93,02000d094563686f20446f742d365453
54,01-03-2024 16:41:37:947,[TV] Samsung The Frame 50,A0:D0:5B:A1:C5:58,-93,1b750042040120e6210d00220132010100010100000000000000051a095b54565d2053616d73756e6720546865204672616d65203530
