Sr No,Timestamp,Device Name,MAC Address,RSSI,Raw Data
1,01-03-2024 15:10:29:194,-,1C:CD:3A:33:39:21,-90,1606000109210a3675b7995f48526563657074696f6e
2,01-03-2024 15:10:29:216,-,4D:24:6D:6D:61:AF,-98,1e0600010920023783f102cd7fcf816d5997545d08fbf406f073dc3b21a7
3,01-03-2024 15:10:29:240,-,6B:48:00:19:C2:5B,-95,17a408001208057f000398011ae7214447980126000008
4,01-03-2024 15:10:29:305,-,1C:CD:3A:33:39:21,-90,1606000109210a3675b7995f48526563657074696f6e
5,01-03-2024 15:10:29:313,-,17:DA:E1:5A:94:CA,-102,1e0600010920023c23c2f9e487ee11764ac53c0681fb9722c06912863aed
6,01-03-2024 15:10:29:380,IW64,7C:D9:F4:03:A3:3C,-78,0689a0001805d050949573634
7,01-03-2024 15:10:29:400,IW12,7C:D9:F4:04:02:E4,-75,0689a00018064050949573132
8,01-03-2024 15:10:29:405,-,1C:CD:3A:33:39:21,-81,1606000109210a3675b7995f48526563657074696f6e
9,01-03-2024 15:10:29:420,-,17:DA:E1:5A:94:CA,-102,1e0600010920023c23c2f9e487ee11764ac53c0681fb9722c06912863aed
10,01-03-2024 15:10:29:432,-,4D:24:6D:6D:61:AF,-102,1e0600010920023783f102cd7fcf816d5997545d08fbf406f073dc3b21a7
11,01-03-2024 15:10:29:516,-,1C:CD:3A:33:39:21,-84,1606000109210a3675b7995f48526563657074696f6e
12,01-03-2024 15:10:29:607,-,5B:3C:C6:3C:0E:F0,-75,0c4c0010073f1f42d51b7058
13,01-03-2024 15:10:29:625,-,1C:CD:3A:33:39:21,-84,1606000109210a3675b7995f48526563657074696f6e
14,01-03-2024 15:10:29:696,IW64,7C:D9:F4:03:A3:3C,-78,0689a0001805d050949573634
15,01-03-2024 15:10:29:733,-,1C:CD:3A:33:39:21,-84,1606000109210a3675b7995f48526563657074696f6e
16,01-03-2024 15:10:29:748,IW13,7C:D9:F4:00:9D:60,-68,0689a00018067050949573133
17,01-03-2024 15:10:29:772,IW10,7C:D9:F4:03:84:63,-75,0689a00018066050949573130
18,01-03-2024 15:10:29:883,-,5B:3C:C6:3C:0E:F0,-84,0c4c0010073f1f42d51b7058
19,01-03-2024 15:10:29:917,-,2E:47:6C:20:B5:D9,-102,1e060001092002859d4cb8ceb3cddd79203ac977975265e13a40e11ee9f8
20,01-03-2024 15:10:29:940,-,1C:CD:3A:33:39:21,-81,1606000109210a3675b7995f48526563657074696f6e
21,01-03-2024 15:10:29:945,-,F0:70:4F:39:C0:11,-96,1b75004204018066f0704f39c011f2704f39c010011d78e1000000
22,01-03-2024 15:10:29:952,-,17:DA:E1:5A:94:CA,-96,1e0600010920023c23c2f9e487ee11764ac53c0681fb9722c06912863aed
23,01-03-2024 15:10:30:050,IW13,7C:D9:F4:00:9D:60,-68,0689a00018066050949573133
24,01-03-2024 15:10:30:076,IW10,7C:D9:F4:03:84:63,-83,0689a00018066050949573130
25,01-03-2024 15:10:30:152,-,1C:CD:3A:33:39:21,-99,1606000109210a3675b7995f48526563657074696f6e
26,01-03-2024 15:10:30:158,-,45:2A:79:DD:C3:BA,-60,0d4c00160800b13693e8bb48b7
27,01-03-2024 15:10:30:165,-,5B:3C:C6:3C:0E:F0,-81,0c4c0010073f1f42d51b7058
28,01-03-2024 15:10:30:256,-,17:DA:E1:5A:94:CA,-99,1e0600010920023c23c2f9e487ee11764ac53c0681fb9722c06912863aed
29,01-03-2024 15:10:30:262,-,1C:CD:3A:33:39:21,-80,1606000109210a3675b7995f48526563657074696f6e
30,01-03-2024 15:10:30:299,IW64,7C:D9:F4:03:A3:3C,-78,0689a0001805d050949573634
31,01-03-2024 15:10:30:359,IW13,7C:D9:F4:00:9D:60,-69,0689a00018066050949573133
32,01-03-2024 15:10:30:366,-,1C:CD:3A:33:39:21,-81,1606000109210a3675b7995f48526563657074696f6e
33,01-03-2024 15:10:30:382,IW10,7C:D9:F4:03:84:63,-75,0689a00018066050949573130
34,01-03-2024 15:10:30:394,IW63,7C:D9:F4:1C:2E:D9,-91,0689a0001804c050949573633
35,01-03-2024 15:10:30:402,FB BSW053,FA:61:2E:65:0A:30,-55,0af0ef00fa612e650a300a09464220425357303533
36,01-03-2024 15:10:30:464,-,17:DA:E1:5A:94:CA,-99,1e0600010920023c23c2f9e487ee11764ac53c0681fb9722c06912863aed
37,01-03-2024 15:10:30:472,-,1C:CD:3A:33:39:21,-80,1606000109210a3675b7995f48526563657074696f6e
38,01-03-2024 15:10:30:499,-,6B:48:00:19:C2:5B,-95,17a408001208057f000398011ae7214447980126000008
39,01-03-2024 15:10:30:567,-,1C:CD:3A:33:39:21,-90,1606000109210a3675b7995f48526563657074696f6e
40,01-03-2024 15:10:30:607,IW64,7C:D9:F4:03:A3:3C,-84,0689a0001805d050949573634
41,01-03-2024 15:10:30:628,IW12,7C:D9:F4:04:02:E4,-83,0689a00018064050949573132
42,01-03-2024 15:10:30:670,-,1C:CD:3A:33:39:21,-84,1606000109210a3675b7995f48526563657074696f6e
43,01-03-2024 15:10:30:690,IW10,7C:D9:F4:03:84:63,-75,0689a00018066050949573130
44,01-03-2024 15:10:30:699,IW63,7C:D9:F4:1C:2E:D9,-89,0689a0001804c050949573633
45,01-03-2024 15:10:30:709,-,5B:3C:C6:3C:0E:F0,-90,0c4c0010073f1f42d51b7058
46,01-03-2024 15:10:30:771,-,4D:24:6D:6D:61:AF,-102,1e0600010920023783f102cd7fcf816d5997545d08fbf406f073dc3b21a7
47,01-03-2024 15:10:30:778,-,1C:CD:3A:33:39:21,-83,1606000109210a3675b7995f48526563657074696f6e
