Sr No,Timestamp,Device Name,MAC Address,RSSI,Raw Data
1,01-03-2024 15:17:02:899,-,7A:17:99:34:F8:D8,-75,0200
2,01-03-2024 15:17:02:967,-,20:80:5C:6D:2A:A9,-90,1606000109210a3675b7995f48526563657074696f6e
3,01-03-2024 15:17:03:033,-,4E:03:FF:2F:5E:E0,-69,0c4c0010073f1bd546f7f108
4,01-03-2024 15:17:03:040,IW13,7C:D9:F4:00:9D:60,-72,0689a00018066050949573133
5,01-03-2024 15:17:03:065,IW10,7C:D9:F4:03:84:63,-70,0689a00018066050949573130
6,01-03-2024 15:17:03:072,-,20:80:5C:6D:2A:A9,-89,1606000109210a3675b7995f48526563657074696f6e
7,01-03-2024 15:17:03:168,-,7A:17:99:34:F8:D8,-72,0200
8,01-03-2024 15:17:03:176,-,20:80:5C:6D:2A:A9,-80,1606000109210a3675b7995f48526563657074696f6e
9,01-03-2024 15:17:03:186,-,4D:24:6D:6D:61:AF,-98,1e0600010920023783f102cd7fcf816d5997545d08fbf406f073dc3b21a7
10,01-03-2024 15:17:03:276,-,20:80:5C:6D:2A:A9,-90,1606000109210a3675b7995f48526563657074696f6e
11,01-03-2024 15:17:03:332,-,F0:70:4F:39:C0:11,-96,1b75004204018066f0704f39c011f2704f39c010011d78e1000000
12,01-03-2024 15:17:03:345,IW13,7C:D9:F4:00:9D:60,-72,0689a00018066050949573133
13,01-03-2024 15:17:03:381,-,20:80:5C:6D:2A:A9,-87,1606000109210a3675b7995f48526563657074696f6e
14,01-03-2024 15:17:03:412,-,4D:24:6D:6D:61:AF,-99,1e0600010920023783f102cd7fcf816d5997545d08fbf406f073dc3b21a7
15,01-03-2024 15:17:03:427,FB BSW053,FA:61:2E:65:0A:30,-49,0af0ef00fa612e650a300a09464220425357303533
16,01-03-2024 15:17:03:443,-,7A:17:99:34:F8:D8,-84,0200
17,01-03-2024 15:17:03:482,-,20:80:5C:6D:2A:A9,-93,1606000109210a3675b7995f48526563657074696f6e
