Sr No,Timestamp,Device Name,MAC Address,RSSI,Raw Data
1,27-02-2024 11:31:32:584,IW30,7C:D9:F4:01:14:69,-96,0689a0001806a050949573330
2,27-02-2024 11:31:32:590,-,72:B7:8A:A6:5E:BC,-81,0a4c0010051b1c30ea10
3,27-02-2024 11:31:32:594,-,11:48:C5:83:61:31,-99,1e0600010920228ab6dd3e78b40f6d2451873891ba8c1eacfcb1a6649d3b
4,27-02-2024 11:31:32:600,IW11,7C:D9:F4:00:41:91,-89,0689a00018066050949573131
5,27-02-2024 11:31:32:631,FB BSW053,FA:61:2E:65:0A:30,-59,0af0ef00fa612e650a300a09464220425357303533
6,27-02-2024 11:31:32:844,-,72:B7:8A:A6:5E:BC,-89,0a4c0010051b1c30ea10
7,27-02-2024 11:31:32:878,IW30,7C:D9:F4:01:14:69,-96,0689a0001806a050949573330
8,27-02-2024 11:31:32:904,IW11,7C:D9:F4:00:41:91,-87,0689a00018066050949573131
9,27-02-2024 11:31:33:079,-,18:B5:0E:0C:F7:D6,-99,1e0600010920268a1102cafd0abc65054acd1cd4fa9a0a0800e7713f6cba
10,27-02-2024 11:31:33:092,-,78:F8:70:60:9B:4C,-98,0d4c00160800eaec4782d88b3c
11,27-02-2024 11:31:33:120,-,72:B7:8A:A6:5E:BC,-84,0a4c0010051b1c30ea10
12,27-02-2024 11:31:33:213,-,11:48:C5:83:61:31,-99,1e0600010920228ab6dd3e78b40f6d2451873891ba8c1eacfcb1a6649d3b
13,27-02-2024 11:31:33:227,IW11,7C:D9:F4:00:41:91,-89,0689a00018066050949573131
14,27-02-2024 11:31:33:316,-,DA:7B:BF:7C:CE:6C,-81,074c0012020002
15,27-02-2024 11:31:33:345,IW24,7C:D9:F4:02:7C:E6,-91,0689a00018065050949573234
16,27-02-2024 11:31:33:392,-,72:B7:8A:A6:5E:BC,-83,0a4c0010051b1c30ea10
17,27-02-2024 11:31:33:421,-,11:48:C5:83:61:31,-99,1e0600010920228ab6dd3e78b40f6d2451873891ba8c1eacfcb1a6649d3b
18,27-02-2024 11:31:33:450,IW42,7C:D9:F4:03:4B:CB,-72,0689a00018064050949573432
19,27-02-2024 11:31:33:517,IW11,7C:D9:F4:00:41:91,-87,0689a00018066050949573131
20,27-02-2024 11:31:33:657,-,72:B7:8A:A6:5E:BC,-79,0a4c0010051b1c30ea10
21,27-02-2024 11:31:33:791,IW52,7C:D9:F4:07:12:56,-86,0689a0001805c050949573532
22,27-02-2024 11:31:33:809,IW30,7C:D9:F4:01:14:69,-97,0689a0001806a050949573330
23,27-02-2024 11:31:33:837,IW11,7C:D9:F4:00:41:91,-88,0689a00018066050949573131
24,27-02-2024 11:31:33:936,-,72:B7:8A:A6:5E:BC,-95,0a4c0010051b1c30ea10
25,27-02-2024 11:31:33:953,IW24,7C:D9:F4:02:7C:E6,-87,0689a00018065050949573234
26,27-02-2024 11:31:34:092,IW52,7C:D9:F4:07:12:56,-86,0689a0001805c050949573532
27,27-02-2024 11:31:34:108,IW30,7C:D9:F4:01:14:69,-96,0689a0001806a050949573330
28,27-02-2024 11:31:34:136,IW11,7C:D9:F4:00:41:91,-87,0689a00018066050949573131
29,27-02-2024 11:31:34:206,-,72:B7:8A:A6:5E:BC,-80,0a4c0010051b1c30ea10
30,27-02-2024 11:31:34:457,IW11,7C:D9:F4:00:41:91,-84,0689a00018066050949573131
31,27-02-2024 11:31:34:485,-,72:B7:8A:A6:5E:BC,-86,0a4c0010051b1c30ea10
32,27-02-2024 11:31:34:494,-,38:58:AB:89:2E:46,-98,1e060001092022c338214d7d7b0005d61bf7dbd9f06189114aad3935e3ff
33,27-02-2024 11:31:34:575,IW24,7C:D9:F4:02:7C:E6,-86,0689a00018065050949573234
34,27-02-2024 11:31:34:643,FB BSW053,FA:61:2E:65:0A:30,-58,0af0ef00fa612e650a300a09464220425357303533
35,27-02-2024 11:31:34:680,IW42,7C:D9:F4:03:4B:CB,-72,0689a00018064050949573432
36,27-02-2024 11:31:34:708,IW52,7C:D9:F4:07:12:56,-86,0689a0001805c050949573532
37,27-02-2024 11:31:34:747,-,72:B7:8A:A6:5E:BC,-86,0a4c0010051b1c30ea10
38,27-02-2024 11:31:34:998,IW42,7C:D9:F4:03:4B:CB,-72,0689a00018064050949573432
39,27-02-2024 11:31:35:016,IW52,7C:D9:F4:07:12:56,-83,0689a0001805a050949573532
40,27-02-2024 11:31:35:025,-,72:B7:8A:A6:5E:BC,-77,0a4c0010051b1c30ea10
41,27-02-2024 11:31:35:060,IW11,7C:D9:F4:00:41:91,-84,0689a00018066050949573131
42,27-02-2024 11:31:35:186,IW24,7C:D9:F4:02:7C:E6,-84,0689a00018065050949573234
43,27-02-2024 11:31:35:291,-,72:B7:8A:A6:5E:BC,-86,0a4c0010051b1c30ea10
44,27-02-2024 11:31:35:299,IW56,7C:D9:F4:1D:65:E1,-91,0689a0001805d050949573536
45,27-02-2024 11:31:35:326,-,DA:7B:BF:7C:CE:6C,-87,074c0012020002
46,27-02-2024 11:31:35:359,IW11,7C:D9:F4:00:41:91,-84,0689a00018066050949573131
47,27-02-2024 11:31:35:499,IW24,7C:D9:F4:02:7C:E6,-80,0689a00018065050949573234
48,27-02-2024 11:31:35:558,-,72:B7:8A:A6:5E:BC,-85,0a4c0010051b1c30ea10
49,27-02-2024 11:31:35:632,IW52,7C:D9:F4:07:12:56,-92,0689a0001805a050949573532
50,27-02-2024 11:31:35:679,IW11,7C:D9:F4:00:41:91,-86,0689a00018065050949573131
51,27-02-2024 11:31:35:830,-,72:B7:8A:A6:5E:BC,-87,0a4c0010051b1c30ea10
52,27-02-2024 11:31:35:913,IW42,7C:D9:F4:03:4B:CB,-69,0689a00018064050949573432
53,27-02-2024 11:31:35:937,IW52,7C:D9:F4:07:12:56,-90,0689a0001805a050949573532
54,27-02-2024 11:31:36:042,-,11:48:C5:83:61:31,-102,1e0600010920228ab6dd3e78b40f6d2451873891ba8c1eacfcb1a6649d3b
55,27-02-2024 11:31:36:102,-,72:B7:8A:A6:5E:BC,-80,0a4c0010051b1c30ea10
56,27-02-2024 11:31:36:215,-,3F:E3:23:CB:0C:38,-102,1e06000109202217b39431943b755e597d00b6fd6374732a3684fd193fcb
57,27-02-2024 11:31:36:289,IW11,7C:D9:F4:00:41:91,-86,0689a00018065050949573131
58,27-02-2024 11:31:36:377,-,72:B7:8A:A6:5E:BC,-95,0a4c0010051b1c30ea10
59,27-02-2024 11:31:36:417,IW24,7C:D9:F4:02:7C:E6,-78,0689a00018065050949573234
