Sr No,Timestamp,Device Name,MAC Address,RSSI,Raw Data
1,27-02-2024 12:39:18:064,-,2F:5B:35:A8:E7:3A,-97,1e06000109202284ec530808b5ec8c3e7227d0f89b5e4828f004159c5472
2,27-02-2024 12:39:18:085,L3250 Series,A6:D7:3C:1C:2D:FE,-83,064000006d020d094c3332353020536572696573
3,27-02-2024 12:39:18:125,-,0C:11:7E:70:A8:5A,-93,1e06000109202626612660e0eb831c4796db753d123821eca660b68a47ae
4,27-02-2024 12:39:18:134,-,30:AE:29:81:F1:28,-82,1e06000109202299ae11250754f1cf4045074d2fa55a0ef347493a380ea3
5,27-02-2024 12:39:18:179,-,14:61:8C:1D:C6:BD,-88,1e060001092022bfc4cff97949861d5958745a51cd374b71c0e8f377bb62
6,27-02-2024 12:39:18:192,L3250 Series,A6:D7:3C:1C:2D:FE,-89,064000006d020d094c3332353020536572696573
7,27-02-2024 12:39:18:219,-,10:6A:DB:EF:D0:BA,-99,1e0600010f2022d6e211efd119bbff31df0df6abf7697e0947c2b1faccce
8,27-02-2024 12:39:18:226,-,58:1A:CF:2C:0B:96,-93,1e0600010920021a0d32cb0356f09b61bd0e1f38aeab3026b91d1b1e67b7
9,27-02-2024 12:39:18:238,UFO,55:46:4F:F3:55:27,-96,094b10055464ff35527040955464f
10,27-02-2024 12:39:18:287,-,14:61:8C:1D:C6:BD,-87,1e060001092022bfc4cff97949861d5958745a51cd374b71c0e8f377bb62
11,27-02-2024 12:39:18:296,L3250 Series,A6:D7:3C:1C:2D:FE,-93,064000006d020d094c3332353020536572696573
12,27-02-2024 12:39:18:315,IW56,7C:D9:F4:1D:65:E1,-89,0689a0001805d050949573536
13,27-02-2024 12:39:18:326,IW14,7C:D9:F4:02:8B:FE,-89,0689a00018068050949573134
14,27-02-2024 12:39:18:331,-,10:6A:DB:EF:D0:BA,-94,1e0600010f2022d6e211efd119bbff31df0df6abf7697e0947c2b1faccce
15,27-02-2024 12:39:18:337,-,58:1A:CF:2C:0B:96,-89,1e0600010920021a0d32cb0356f09b61bd0e1f38aeab3026b91d1b1e67b7
16,27-02-2024 12:39:18:372,IW02,7C:D9:F4:01:B8:83,-99,0689a00018063050949573032
17,27-02-2024 12:39:18:398,-,14:61:8C:1D:C6:BD,-90,1e060001092022bfc4cff97949861d5958745a51cd374b71c0e8f377bb62
18,27-02-2024 12:39:18:404,L3250 Series,A6:D7:3C:1C:2D:FE,-81,064000006d020d094c3332353020536572696573
19,27-02-2024 12:39:18:434,-,58:1A:CF:2C:0B:96,-102,1e0600010920021a0d32cb0356f09b61bd0e1f38aeab3026b91d1b1e67b7
20,27-02-2024 12:39:18:442,-,30:AE:29:81:F1:28,-91,1e06000109202299ae11250754f1cf4045074d2fa55a0ef347493a380ea3
21,27-02-2024 12:39:18:449,-,0C:11:7E:70:A8:5A,-94,1e06000109202626612660e0eb831c4796db753d123821eca660b68a47ae
22,27-02-2024 12:39:18:511,-,6F:CD:A2:BC:56:E1,-95,0a4c001005031c6a0375
23,27-02-2024 12:39:18:518,-,EA:D8:D1:DF:5A:83,-91,06650001c904
24,27-02-2024 12:39:18:534,-,10:6A:DB:EF:D0:BA,-93,1e0600010f2022d6e211efd119bbff31df0df6abf7697e0947c2b1faccce
25,27-02-2024 12:39:18:540,-,58:1A:CF:2C:0B:96,-87,1e0600010920021a0d32cb0356f09b61bd0e1f38aeab3026b91d1b1e67b7
26,27-02-2024 12:39:18:546,-,30:AE:29:81:F1:28,-83,1e06000109202299ae11250754f1cf4045074d2fa55a0ef347493a380ea3
27,27-02-2024 12:39:18:592,-,2F:5B:35:A8:E7:3A,-93,1e06000109202284ec530808b5ec8c3e7227d0f89b5e4828f004159c5472
28,27-02-2024 12:39:18:641,-,10:6A:DB:EF:D0:BA,-99,1e0600010f2022d6e211efd119bbff31df0df6abf7697e0947c2b1faccce
29,27-02-2024 12:39:18:654,IW20,7C:D9:F4:02:4C:FB,-77,0689a00018064050949573230
30,27-02-2024 12:39:18:661,-,30:AE:29:81:F1:28,-95,1e06000109202299ae11250754f1cf4045074d2fa55a0ef347493a380ea3
31,27-02-2024 12:39:18:672,FB BSW053,FA:61:2E:65:0A:30,-59,0af0ef00fa612e650a300a09464220425357303533
32,27-02-2024 12:39:18:698,-,2F:5B:35:A8:E7:3A,-92,1e06000109202284ec530808b5ec8c3e7227d0f89b5e4828f004159c5472
33,27-02-2024 12:39:18:708,L3250 Series,A6:D7:3C:1C:2D:FE,-83,064000006d020d094c3332353020536572696573
34,27-02-2024 12:39:18:717,-,14:61:8C:1D:C6:BD,-90,1e060001092022bfc4cff97949861d5958745a51cd374b71c0e8f377bb62
35,27-02-2024 12:39:18:724,-,C4:24:D6:48:C0:88,-98,074c0012020001
36,27-02-2024 12:39:18:738,-,10:6A:DB:EF:D0:BA,-96,1e0600010f2022d6e211efd119bbff31df0df6abf7697e0947c2b1faccce
37,27-02-2024 12:39:18:760,-,0C:11:7E:70:A8:5A,-87,1e06000109202626612660e0eb831c4796db753d123821eca660b68a47ae
38,27-02-2024 12:39:18:777,IW15,7C:D9:F4:03:86:1A,-71,0689a00018064050949573135
39,27-02-2024 12:39:18:797,Smart Matic,A4:C1:38:E4:ED:60,-86,02000c09536d617274204d61746963
40,27-02-2024 12:39:18:810,L3250 Series,A6:D7:3C:1C:2D:FE,-97,064000006d020d094c3332353020536572696573
41,27-02-2024 12:39:18:819,-,14:61:8C:1D:C6:BD,-90,1e060001092022bfc4cff97949861d5958745a51cd374b71c0e8f377bb62
42,27-02-2024 12:39:18:844,-,10:6A:DB:EF:D0:BA,-80,1e0600010f2022d6e211efd119bbff31df0df6abf7697e0947c2b1faccce
43,27-02-2024 12:39:18:852,-,58:1A:CF:2C:0B:96,-94,1e0600010920021a0d32cb0356f09b61bd0e1f38aeab3026b91d1b1e67b7
44,27-02-2024 12:39:18:862,-,30:AE:29:81:F1:28,-87,1e06000109202299ae11250754f1cf4045074d2fa55a0ef347493a380ea3
45,27-02-2024 12:39:18:869,-,0C:11:7E:70:A8:5A,-93,1e06000109202626612660e0eb831c4796db753d123821eca660b68a47ae
46,27-02-2024 12:39:18:909,-,2F:5B:35:A8:E7:3A,-92,1e06000109202284ec530808b5ec8c3e7227d0f89b5e4828f004159c5472
47,27-02-2024 12:39:18:943,-,EA:D8:D1:DF:5A:83,-92,06650001c904
48,27-02-2024 12:39:18:951,-,10:6A:DB:EF:D0:BA,-95,1e0600010f2022d6e211efd119bbff31df0df6abf7697e0947c2b1faccce
49,27-02-2024 12:39:18:960,-,58:1A:CF:2C:0B:96,-93,1e0600010920021a0d32cb0356f09b61bd0e1f38aeab3026b91d1b1e67b7
50,27-02-2024 12:39:18:970,-,30:AE:29:81:F1:28,-87,1e06000109202299ae11250754f1cf4045074d2fa55a0ef347493a380ea3
51,27-02-2024 12:39:18:978,-,0C:11:7E:70:A8:5A,-85,1e06000109202626612660e0eb831c4796db753d123821eca660b68a47ae
52,27-02-2024 12:39:19:009,-,2F:5B:35:A8:E7:3A,-93,1e06000109202284ec530808b5ec8c3e7227d0f89b5e4828f004159c5472
53,27-02-2024 12:39:19:025,L3250 Series,A6:D7:3C:1C:2D:FE,-89,064000006d020d094c3332353020536572696573
54,27-02-2024 12:39:19:032,-,14:61:8C:1D:C6:BD,-88,1e060001092022bfc4cff97949861d5958745a51cd374b71c0e8f377bb62
55,27-02-2024 12:39:19:054,-,10:6A:DB:EF:D0:BA,-99,1e0600010f2022d6e211efd119bbff31df0df6abf7697e0947c2b1faccce
56,27-02-2024 12:39:19:063,-,58:1A:CF:2C:0B:96,-95,1e0600010920021a0d32cb0356f09b61bd0e1f38aeab3026b91d1b1e67b7
57,27-02-2024 12:39:19:071,-,6F:CD:A2:BC:56:E1,-95,0a4c001005031c6a0375
58,27-02-2024 12:39:19:080,-,0C:11:7E:70:A8:5A,-99,1e06000109202626612660e0eb831c4796db753d123821eca660b68a47ae
59,27-02-2024 12:39:19:112,-,2F:5B:35:A8:E7:3A,-96,1e06000109202284ec530808b5ec8c3e7227d0f89b5e4828f004159c5472
60,27-02-2024 12:39:19:127,L3250 Series,A6:D7:3C:1C:2D:FE,-92,064000006d020d094c3332353020536572696573
61,27-02-2024 12:39:19:138,-,14:61:8C:1D:C6:BD,-84,1e060001092022bfc4cff97949861d5958745a51cd374b71c0e8f377bb62
62,27-02-2024 12:39:19:155,-,58:1A:CF:2C:0B:96,-99,1e0600010920021a0d32cb0356f09b61bd0e1f38aeab3026b91d1b1e67b7
63,27-02-2024 12:39:19:169,-,0C:11:7E:70:A8:5A,-87,1e06000109202626612660e0eb831c4796db753d123821eca660b68a47ae
64,27-02-2024 12:39:19:197,-,E0:6C:3A:DE:DC:41,-95,074c0012020001
65,27-02-2024 12:39:19:232,L3250 Series,A6:D7:3C:1C:2D:FE,-89,064000006d020d094c3332353020536572696573
66,27-02-2024 12:39:19:267,IW20,7C:D9:F4:02:4C:FB,-82,0689a00018064050949573230
67,27-02-2024 12:39:19:276,-,10:6A:DB:EF:D0:BA,-82,1e0600010f2022d6e211efd119bbff31df0df6abf7697e0947c2b1faccce
68,27-02-2024 12:39:19:284,-,30:AE:29:81:F1:28,-89,1e06000109202299ae11250754f1cf4045074d2fa55a0ef347493a380ea3
69,27-02-2024 12:39:19:325,-,6F:CD:A2:BC:56:E1,-96,0a4c001005031c6a0375
70,27-02-2024 12:39:19:335,L3250 Series,A6:D7:3C:1C:2D:FE,-88,064000006d020d094c3332353020536572696573
71,27-02-2024 12:39:19:351,-,14:61:8C:1D:C6:BD,-89,1e060001092022bfc4cff97949861d5958745a51cd374b71c0e8f377bb62
72,27-02-2024 12:39:19:376,-,10:6A:DB:EF:D0:BA,-84,1e0600010f2022d6e211efd119bbff31df0df6abf7697e0947c2b1faccce
73,27-02-2024 12:39:19:444,L3250 Series,A6:D7:3C:1C:2D:FE,-97,064000006d020d094c3332353020536572696573
74,27-02-2024 12:39:19:455,-,14:61:8C:1D:C6:BD,-87,1e060001092022bfc4cff97949861d5958745a51cd374b71c0e8f377bb62
75,27-02-2024 12:39:19:481,-,10:6A:DB:EF:D0:BA,-93,1e0600010f2022d6e211efd119bbff31df0df6abf7697e0947c2b1faccce
76,27-02-2024 12:39:19:548,IW56,7C:D9:F4:1D:65:E1,-95,0689a0001805d050949573536
77,27-02-2024 12:39:19:556,L3250 Series,A6:D7:3C:1C:2D:FE,-90,064000006d020d094c3332353020536572696573
78,27-02-2024 12:39:19:564,-,14:61:8C:1D:C6:BD,-90,1e060001092022bfc4cff97949861d5958745a51cd374b71c0e8f377bb62
79,27-02-2024 12:39:19:573,IW20,7C:D9:F4:02:4C:FB,-81,0689a00018064050949573230
80,27-02-2024 12:39:19:587,-,10:6A:DB:EF:D0:BA,-80,1e0600010f2022d6e211efd119bbff31df0df6abf7697e0947c2b1faccce
81,27-02-2024 12:39:19:603,-,6F:CD:A2:BC:56:E1,-93,0a4c001005031c6a0375
82,27-02-2024 12:39:19:674,-,EA:D8:D1:DF:5A:83,-89,06650001c904
83,27-02-2024 12:39:19:683,-,30:AE:29:81:F1:28,-87,1e06000109202299ae11250754f1cf4045074d2fa55a0ef347493a380ea3
84,27-02-2024 12:39:19:691,-,10:6A:DB:EF:D0:BA,-84,1e0600010f2022d6e211efd119bbff31df0df6abf7697e0947c2b1faccce
85,27-02-2024 12:39:19:704,-,0C:11:7E:70:A8:5A,-84,1e06000109202626612660e0eb831c4796db753d123821eca660b68a47ae
86,27-02-2024 12:39:19:738,-,2F:5B:35:A8:E7:3A,-96,1e06000109202284ec530808b5ec8c3e7227d0f89b5e4828f004159c5472
87,27-02-2024 12:39:19:781,-,58:1A:CF:2C:0B:96,-96,1e0600010920021a0d32cb0356f09b61bd0e1f38aeab3026b91d1b1e67b7
88,27-02-2024 12:39:19:791,-,30:AE:29:81:F1:28,-86,1e06000109202299ae11250754f1cf4045074d2fa55a0ef347493a380ea3
89,27-02-2024 12:39:19:800,-,10:6A:DB:EF:D0:BA,-86,1e0600010f2022d6e211efd119bbff31df0df6abf7697e0947c2b1faccce
90,27-02-2024 12:39:19:811,-,0C:11:7E:70:A8:5A,-84,1e06000109202626612660e0eb831c4796db753d123821eca660b68a47ae
91,27-02-2024 12:39:19:850,IW56,7C:D9:F4:1D:65:E1,-90,0689a0001805d050949573536
92,27-02-2024 12:39:19:875,-,6F:CD:A2:BC:56:E1,-87,0a4c001005031c6a0375
93,27-02-2024 12:39:19:886,IW20,7C:D9:F4:02:4C:FB,-78,0689a00018064050949573230
94,27-02-2024 12:39:19:895,-,30:AE:29:81:F1:28,-87,1e06000109202299ae11250754f1cf4045074d2fa55a0ef347493a380ea3
95,27-02-2024 12:39:19:902,-,10:6A:DB:EF:D0:BA,-88,1e0600010f2022d6e211efd119bbff31df0df6abf7697e0947c2b1faccce
96,27-02-2024 12:39:19:912,-,0C:11:7E:70:A8:5A,-83,1e06000109202626612660e0eb831c4796db753d123821eca660b68a47ae
97,27-02-2024 12:39:19:973,-,14:61:8C:1D:C6:BD,-90,1e060001092022bfc4cff97949861d5958745a51cd374b71c0e8f377bb62
98,27-02-2024 12:39:19:981,L3250 Series,A6:D7:3C:1C:2D:FE,-89,064000006d020d094c3332353020536572696573
99,27-02-2024 12:39:19:996,-,EA:D8:D1:DF:5A:83,-90,06650001c904
100,27-02-2024 12:39:20:004,-,30:AE:29:81:F1:28,-81,1e06000109202299ae11250754f1cf4045074d2fa55a0ef347493a380ea3
101,27-02-2024 12:39:20:012,-,0C:11:7E:70:A8:5A,-87,1e06000109202626612660e0eb831c4796db753d123821eca660b68a47ae
102,27-02-2024 12:39:20:089,-,14:61:8C:1D:C6:BD,-81,1e060001092022bfc4cff97949861d5958745a51cd374b71c0e8f377bb62
103,27-02-2024 12:39:20:099,L3250 Series,A6:D7:3C:1C:2D:FE,-87,064000006d020d094c3332353020536572696573
104,27-02-2024 12:39:20:108,-,58:1A:CF:2C:0B:96,-91,1e0600010920021a0d32cb0356f09b61bd0e1f38aeab3026b91d1b1e67b7
105,27-02-2024 12:39:20:139,-,30:AE:29:81:F1:28,-87,1e06000109202299ae11250754f1cf4045074d2fa55a0ef347493a380ea3
106,27-02-2024 12:39:20:149,-,6F:CD:A2:BC:56:E1,-88,0a4c001005031c6a0375
107,27-02-2024 12:39:20:155,IW56,7C:D9:F4:1D:65:E1,-92,0689a0001805d050949573536
108,27-02-2024 12:39:20:167,IW14,7C:D9:F4:02:8B:FE,-93,0689a00018068050949573134
109,27-02-2024 12:39:20:176,-,14:61:8C:1D:C6:BD,-76,1e060001092022bfc4cff97949861d5958745a51cd374b71c0e8f377bb62
110,27-02-2024 12:39:20:180,IW20,7C:D9:F4:02:4C:FB,-72,0689a00018064050949573230
111,27-02-2024 12:39:20:188,-,58:1A:CF:2C:0B:96,-96,1e0600010920021a0d32cb0356f09b61bd0e1f38aeab3026b91d1b1e67b7
112,27-02-2024 12:39:20:203,-,0C:11:7E:70:A8:5A,-90,1e06000109202626612660e0eb831c4796db753d123821eca660b68a47ae
113,27-02-2024 12:39:20:209,Smart Matic,A4:C1:38:E4:ED:60,-89,02000c09536d617274204d61746963
114,27-02-2024 12:39:20:216,-,10:6A:DB:EF:D0:BA,-90,1e0600010f2022d6e211efd119bbff31df0df6abf7697e0947c2b1faccce
115,27-02-2024 12:39:20:280,L3250 Series,A6:D7:3C:1C:2D:FE,-89,064000006d020d094c3332353020536572696573
116,27-02-2024 12:39:20:286,-,14:61:8C:1D:C6:BD,-78,1e060001092022bfc4cff97949861d5958745a51cd374b71c0e8f377bb62
117,27-02-2024 12:39:20:295,-,58:1A:CF:2C:0B:96,-98,1e0600010920021a0d32cb0356f09b61bd0e1f38aeab3026b91d1b1e67b7
118,27-02-2024 12:39:20:310,-,0C:11:7E:70:A8:5A,-90,1e06000109202626612660e0eb831c4796db753d123821eca660b68a47ae
119,27-02-2024 12:39:20:321,-,10:6A:DB:EF:D0:BA,-93,1e0600010f2022d6e211efd119bbff31df0df6abf7697e0947c2b1faccce
120,27-02-2024 12:39:20:396,-,58:1A:CF:2C:0B:96,-96,1e0600010920021a0d32cb0356f09b61bd0e1f38aeab3026b91d1b1e67b7
121,27-02-2024 12:39:20:407,-,38:88:42:30:40:5E,-100,1b4c000002152686f39cbada4658854aa62e7e5e8b8d00010000c9
122,27-02-2024 12:39:20:416,-,EA:D8:D1:DF:5A:83,-96,06650001c904
123,27-02-2024 12:39:20:425,-,30:AE:29:81:F1:28,-81,1e06000109202299ae11250754f1cf4045074d2fa55a0ef347493a380ea3
124,27-02-2024 12:39:20:433,Smart Matic,A4:C1:38:E4:ED:60,-91,02000c09536d617274204d61746963
125,27-02-2024 12:39:20:442,-,0C:11:7E:70:A8:5A,-83,1e06000109202626612660e0eb831c4796db753d123821eca660b68a47ae
126,27-02-2024 12:39:20:451,-,6F:CD:A2:BC:56:E1,-90,0a4c001005031c6a0375
127,27-02-2024 12:39:20:464,IW56,7C:D9:F4:1D:65:E1,-91,0689a0001805d050949573536
128,27-02-2024 12:39:20:494,L3250 Series,A6:D7:3C:1C:2D:FE,-86,064000006d020d094c3332353020536572696573
129,27-02-2024 12:39:20:503,-,58:1A:CF:2C:0B:96,-91,1e0600010920021a0d32cb0356f09b61bd0e1f38aeab3026b91d1b1e67b7
130,27-02-2024 12:39:20:515,-,73:1D:78:FD:02:0F,-93,0a4c0010053b1c01b150
131,27-02-2024 12:39:20:522,-,30:AE:29:81:F1:28,-93,1e06000109202299ae11250754f1cf4045074d2fa55a0ef347493a380ea3
132,27-02-2024 12:39:20:530,-,0C:11:7E:70:A8:5A,-86,1e06000109202626612660e0eb831c4796db753d123821eca660b68a47ae
133,27-02-2024 12:39:20:537,-,10:6A:DB:EF:D0:BA,-84,1e0600010f2022d6e211efd119bbff31df0df6abf7697e0947c2b1faccce
134,27-02-2024 12:39:20:591,-,14:61:8C:1D:C6:BD,-102,1e060001092022bfc4cff97949861d5958745a51cd374b71c0e8f377bb62
135,27-02-2024 12:39:20:595,L3250 Series,A6:D7:3C:1C:2D:FE,-87,064000006d020d094c3332353020536572696573
136,27-02-2024 12:39:20:599,-,58:1A:CF:2C:0B:96,-92,1e0600010920021a0d32cb0356f09b61bd0e1f38aeab3026b91d1b1e67b7
137,27-02-2024 12:39:20:614,IW15,7C:D9:F4:03:86:1A,-81,0689a00018064050949573135
138,27-02-2024 12:39:20:620,-,30:AE:29:81:F1:28,-80,1e06000109202299ae11250754f1cf4045074d2fa55a0ef347493a380ea3
139,27-02-2024 12:39:20:630,-,0C:11:7E:70:A8:5A,-87,1e06000109202626612660e0eb831c4796db753d123821eca660b68a47ae
140,27-02-2024 12:39:20:656,FB BSW053,FA:61:2E:65:0A:30,-57,0af0ef00fa612e650a300a09464220425357303533
141,27-02-2024 12:39:20:671,UFO,55:46:4F:F3:55:27,-98,094b10055464ff35527040955464f
142,27-02-2024 12:39:20:698,-,58:1A:CF:2C:0B:96,-90,1e0600010920021a0d32cb0356f09b61bd0e1f38aeab3026b91d1b1e67b7
143,27-02-2024 12:39:20:724,-,C4:24:D6:48:C0:88,-99,074c0012020001
144,27-02-2024 12:39:20:731,-,30:AE:29:81:F1:28,-80,1e06000109202299ae11250754f1cf4045074d2fa55a0ef347493a380ea3
145,27-02-2024 12:39:20:737,-,0C:11:7E:70:A8:5A,-93,1e06000109202626612660e0eb831c4796db753d123821eca660b68a47ae
146,27-02-2024 12:39:20:744,-,10:6A:DB:EF:D0:BA,-93,1e0600010f2022d6e211efd119bbff31df0df6abf7697e0947c2b1faccce
147,27-02-2024 12:39:20:749,-,D7:BC:35:B6:D4:88,-93,074c0012020000
148,27-02-2024 12:39:20:788,IW14,7C:D9:F4:02:8B:FE,-92,0689a00018068050949573134
149,27-02-2024 12:39:20:794,-,2F:5B:35:A8:E7:3A,-96,1e06000109202284ec530808b5ec8c3e7227d0f89b5e4828f004159c5472
150,27-02-2024 12:39:20:909,L3250 Series,A6:D7:3C:1C:2D:FE,-87,064000006d020d094c3332353020536572696573
151,27-02-2024 12:39:20:918,-,14:61:8C:1D:C6:BD,-84,1e060001092022bfc4cff97949861d5958745a51cd374b71c0e8f377bb62
152,27-02-2024 12:39:20:960,-,10:6A:DB:EF:D0:BA,-90,1e0600010f2022d6e211efd119bbff31df0df6abf7697e0947c2b1faccce
153,27-02-2024 12:39:20:983,-,6F:CD:A2:BC:56:E1,-89,0a4c001005031c6a0375
154,27-02-2024 12:39:21:008,-,2F:5B:35:A8:E7:3A,-99,1e06000109202284ec530808b5ec8c3e7227d0f89b5e4828f004159c5472
155,27-02-2024 12:39:21:016,L3250 Series,A6:D7:3C:1C:2D:FE,-84,064000006d020d094c3332353020536572696573
