Sr No,Timestamp,Device Name,MAC Address,RSSI,Raw Data
1,29-02-2024 16:41:55:513,ID1_7C18AA,7C:D9:F4:01:28:5A,-93,0689a000180650b094944315f374331384141
2,29-02-2024 16:41:55:517,IW46,7C:D9:F4:02:0C:10,-92,0689a00018065050949573436
3,29-02-2024 16:41:55:521,MG1_7824AA,7C:D9:F4:00:8A:4A,-92,0589a0001000b094d47315f373832344141
4,29-02-2024 16:41:55:526,-,38:A7:31:76:38:D7,-79,1e060001092002aa8fe274910320da396e522f6c6929109e23a1d0355305
5,29-02-2024 16:41:55:530,OTAServiceMgr,7C:D9:F4:00:24:8A,-86,0389a000e094f5441536572766963654d6772
6,29-02-2024 16:41:55:532,-,03:1F:35:EE:13:DB,-80,1e060001092002601151743285374114948fe18b570d599db33a27e0eae7
7,29-02-2024 16:41:55:536,-,38:DF:D0:F5:5B:E8,-96,1e060001092022c0dcbb21dc28a747e61d806a56536b6e988561faffbc38
8,29-02-2024 16:41:55:546,IW36,7C:D9:F4:03:02:D8,-95,0689a0001806a050949573336
9,29-02-2024 16:41:55:558, BSS-728,01:B6:EC:E1:3D:87,-89,0c1c990088a001b6ece13d870909204253532d373238
10,29-02-2024 16:41:55:576,-,39:55:F6:73:DC:70,-84,1e0600010920263b0f6445cb89aed569ee37e5016153824eded1cbe264a4
11,29-02-2024 16:41:55:611,UFO,55:46:4F:F3:55:27,-80,094b10055464ff35527040955464f
12,29-02-2024 16:41:55:614,-,34:0D:36:1D:C6:54,-94,1e0600010f2022afc9bd4c171d4e459e154cb6c912915ccf401100c1f548
13,29-02-2024 16:41:55:616,-,52:D4:60:6F:F2:B7,-78,0a4c001005161c174417
14,29-02-2024 16:41:55:618,-,50:B8:25:E7:B5:91,-89,0d4c00090813050ac2b88d1b58
15,29-02-2024 16:41:55:621,-,19:00:11:1F:58:B1,-87,1e0600010920029988d247e30bfc020602e5c5973f68e90c186076a5cad3
16,29-02-2024 16:41:55:625,IW04,7C:D9:F4:03:99:BD,-73,0689a00018069050949573034
17,29-02-2024 16:41:55:631,OTAServiceMgr,7C:D9:F4:00:24:8A,-86,0389a000e094f5441536572766963654d6772
18,29-02-2024 16:41:55:634,IW52,7C:D9:F4:07:12:56,-89,0689a0001805b050949573532
19,29-02-2024 16:41:55:636,MG1_EBF4AA,7C:D9:F4:04:95:03,-99,0589a0001000b094d47315f454246344141
20,29-02-2024 16:41:55:639,-,38:DF:D0:F5:5B:E8,-94,1e060001092022c0dcbb21dc28a747e61d806a56536b6e988561faffbc38
21,29-02-2024 16:41:55:643,-,64:B6:FA:60:00:EE,-92,0200
22,29-02-2024 16:41:55:685,-,5E:43:67:45:9F:CF,-81,1a4c000c0e00f682e71ac2b87fb23eef5a24341005411c5c8696
23,29-02-2024 16:41:55:690,-,39:55:F6:73:DC:70,-84,1e0600010920263b0f6445cb89aed569ee37e5016153824eded1cbe264a4
24,29-02-2024 16:41:55:694,-,71:14:36:6A:06:71,-81,1a4c000c0e00f682e71ac2b87fb23eef5a24341005411c5c8696
25,29-02-2024 16:41:55:699,-,34:0D:36:1D:C6:54,-91,1e0600010f2022afc9bd4c171d4e459e154cb6c912915ccf401100c1f548
